order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-13811,2024-08-23,2024,Q3,8,August,Asia Pacific,Australia,Electronics,Monitors,Home Office,4,474.07,1896.28,1531.61,364.67,19.23
ORD-15100,2024-08-23,2024,Q3,8,August,Asia Pacific,China,Clothing,Shirts,Corporate,1,127.09,127.09,52.9,74.19,58.38
ORD-19598,2024-08-23,2024,Q3,8,August,Asia Pacific,Japan,Furniture,Bookcases,Corporate,3,193.11,579.33,394.58,184.75,31.89
ORD-15722,2024-08-23,2024,Q3,8,August,Asia Pacific,Australia,Clothing,Pants,Consumer,8,127.79,1022.32,411.84,610.48,59.72
ORD-14025,2024-08-24,2024,Q3,8,August,Europe,United Kingdom,Electronics,Monitors,Consumer,8,593.13,4745.04,3897.86,847.18,17.85
ORD-17857,2024-08-24,2024,Q3,8,August,Latin America,Colombia,Office Supplies,Binders & Files,Home Office,9,50.35,453.15,256.74,196.41,43.34
ORD-15813,2024-08-24,2024,Q3,8,August,Latin America,Colombia,Electronics,Tablets,Consumer,8,433.34,3466.72,2603.44,863.28,24.9
ORD-11421,2024-08-24,2024,Q3,8,August,Europe,Germany,Office Supplies,Printer Supplies,Home Office,3,127.16,381.48,206.39,175.09,45.9
ORD-15058,2024-08-24,2024,Q3,8,August,Europe,Spain,Office Supplies,Paper & Notebooks,Consumer,1,10.27,10.27,5.91,4.36,42.45
ORD-16941,2024-08-24,2024,Q3,8,August,Europe,Italy,Clothing,Accessories,Consumer,1,21.19,21.19,9.95,11.24,53.04
ORD-11412,2024-08-24,2024,Q3,8,August,North America,Mexico,Office Supplies,Pens & Pencils,Consumer,3,24.99,74.97,42.55,32.42,43.24
ORD-12894,2024-08-24,2024,Q3,8,August,Europe,Germany,Clothing,Pants,Corporate,3,128.89,386.67,156.6,230.07,59.5
ORD-16843,2024-08-24,2024,Q3,8,August,North America,United States,Office Supplies,Printer Supplies,Consumer,9,34.69,312.21,172.66,139.55,44.7
ORD-14317,2024-08-24,2024,Q3,8,August,Europe,Spain,Office Supplies,Binders & Files,Corporate,8,48.78,390.24,231.64,158.6,40.64
ORD-17480,2024-08-25,2024,Q3,8,August,North America,Canada,Office Supplies,Binders & Files,Corporate,1,51.26,51.26,26.67,24.59,47.97
ORD-18738,2024-08-25,2024,Q3,8,August,Latin America,Colombia,Furniture,Bookcases,Consumer,3,327.14,981.42,651.14,330.28,33.65
ORD-10730,2024-08-25,2024,Q3,8,August,North America,Mexico,Office Supplies,Printer Supplies,Corporate,4,43.32,173.28,103.48,69.8,40.28
ORD-18837,2024-08-25,2024,Q3,8,August,North America,Mexico,Clothing,Jackets,Home Office,7,131.05,917.35,398.75,518.6,56.53
ORD-12295,2024-08-25,2024,Q3,8,August,Europe,United Kingdom,Clothing,Accessories,Home Office,5,28.35,141.75,63.28,78.47,55.36
ORD-17627,2024-08-25,2024,Q3,8,August,Europe,Spain,Electronics,Laptops,Consumer,1,1695.98,1695.98,1359.87,336.11,19.82
ORD-16858,2024-08-25,2024,Q3,8,August,Latin America,Argentina,Office Supplies,Pens & Pencils,Corporate,3,36.31,108.93,60.1,48.83,44.83
ORD-18814,2024-08-25,2024,Q3,8,August,Latin America,Brazil,Electronics,Tablets,Home Office,1,403.26,403.26,314.94,88.32,21.9
ORD-13334,2024-08-25,2024,Q3,8,August,Asia Pacific,Japan,Clothing,Jackets,Corporate,4,88.74,354.96,147.03,207.93,58.58
ORD-14783,2024-08-25,2024,Q3,8,August,Europe,United Kingdom,Clothing,Accessories,Corporate,2,49.94,99.88,43.12,56.76,56.83
ORD-14962,2024-08-25,2024,Q3,8,August,North America,Mexico,Electronics,Tablets,Home Office,3,448.9,1346.7,1045.09,301.61,22.4
ORD-18809,2024-08-26,2024,Q3,8,August,Europe,Italy,Electronics,Monitors,Corporate,4,702.55,2810.2,2193.38,616.82,21.95
ORD-14505,2024-08-26,2024,Q3,8,August,Latin America,Colombia,Office Supplies,Pens & Pencils,Consumer,6,10.43,62.58,35.29,27.29,43.61
ORD-10541,2024-08-26,2024,Q3,8,August,Latin America,Colombia,Office Supplies,Pens & Pencils,Home Office,1,27.02,27.02,14.2,12.82,47.45
ORD-17217,2024-08-26,2024,Q3,8,August,Europe,United Kingdom,Clothing,Shirts,Home Office,9,42.49,382.41,185.68,196.73,51.44
ORD-15238,2024-08-26,2024,Q3,8,August,Latin America,Argentina,Office Supplies,Printer Supplies,Consumer,8,82.97,663.76,372.61,291.15,43.86
ORD-19292,2024-08-26,2024,Q3,8,August,North America,Mexico,Clothing,Shirts,Corporate,1,56.99,56.99,26.01,30.98,54.36
ORD-11715,2024-08-26,2024,Q3,8,August,Latin America,Colombia,Office Supplies,Binders & Files,Consumer,7,44.41,310.87,173.53,137.34,44.18
ORD-10022,2024-08-26,2024,Q3,8,August,Latin America,Argentina,Electronics,Laptops,Corporate,6,1920.27,11521.62,9074.91,2446.71,21.24
ORD-19837,2024-08-26,2024,Q3,8,August,Latin America,Argentina,Electronics,Smartphones,Corporate,7,853.5,5974.5,4739.13,1235.37,20.68
ORD-14946,2024-08-27,2024,Q3,8,August,North America,Mexico,Office Supplies,Binders & Files,Consumer,3,53.27,159.81,89.13,70.68,44.23
ORD-11316,2024-08-27,2024,Q3,8,August,Europe,United Kingdom,Electronics,Smartphones,Home Office,2,1191.27,2382.54,1756.04,626.5,26.3
ORD-16964,2024-08-27,2024,Q3,8,August,Latin America,Argentina,Electronics,Tablets,Consumer,10,437.99,4379.9,3198.58,1181.32,26.97
ORD-13998,2024-08-27,2024,Q3,8,August,Latin America,Chile,Clothing,Jackets,Corporate,5,171.29,856.45,379.79,476.66,55.66
ORD-18004,2024-08-27,2024,Q3,8,August,Asia Pacific,Australia,Furniture,Bookcases,Consumer,8,483.21,3865.68,2569.2,1296.48,33.54
ORD-13474,2024-08-27,2024,Q3,8,August,Asia Pacific,India,Office Supplies,Pens & Pencils,Home Office,7,35.39,247.73,140.68,107.05,43.21
ORD-19649,2024-08-27,2024,Q3,8,August,Asia Pacific,China,Clothing,Jackets,Corporate,9,257.64,2318.76,1148.46,1170.3,50.47
ORD-18121,2024-08-27,2024,Q3,8,August,North America,Canada,Electronics,Tablets,Consumer,2,535.91,1071.82,888.41,183.41,17.11
ORD-17503,2024-08-27,2024,Q3,8,August,Latin America,Brazil,Clothing,Jackets,Consumer,5,355.12,1775.6,869.99,905.61,51.0
ORD-12770,2024-08-28,2024,Q3,8,August,Europe,Spain,Electronics,Headphones,Corporate,1,291.9,291.9,214.75,77.15,26.43
ORD-18950,2024-08-28,2024,Q3,8,August,Latin America,Brazil,Office Supplies,Binders & Files,Corporate,1,31.08,31.08,15.95,15.13,48.68
ORD-12459,2024-08-28,2024,Q3,8,August,Latin America,Chile,Office Supplies,Binders & Files,Home Office,7,26.46,185.22,95.38,89.84,48.5
ORD-12281,2024-08-28,2024,Q3,8,August,Asia Pacific,Japan,Office Supplies,Printer Supplies,Corporate,4,147.95,591.8,354.22,237.58,40.15
ORD-17879,2024-08-28,2024,Q3,8,August,Latin America,Chile,Office Supplies,Binders & Files,Home Office,10,40.65,406.5,232.7,173.8,42.76
ORD-16738,2024-08-28,2024,Q3,8,August,Europe,Spain,Office Supplies,Paper & Notebooks,Corporate,5,51.04,255.2,136.36,118.84,46.57
ORD-13899,2024-08-28,2024,Q3,8,August,Asia Pacific,Singapore,Furniture,Bookcases,Consumer,10,211.36,2113.6,1447.76,665.84,31.5
ORD-12364,2024-08-28,2024,Q3,8,August,North America,Canada,Office Supplies,Binders & Files,Consumer,1,26.02,26.02,13.05,12.97,49.85
ORD-17585,2024-08-28,2024,Q3,8,August,Latin America,Chile,Clothing,Jackets,Home Office,10,143.37,1433.7,635.43,798.27,55.68
ORD-10689,2024-08-29,2024,Q3,8,August,Latin America,Argentina,Furniture,Office Chairs,Corporate,6,185.12,1110.72,745.84,364.88,32.85
ORD-11727,2024-08-29,2024,Q3,8,August,Latin America,Chile,Furniture,Bookcases,Corporate,4,433.92,1735.68,1137.0,598.68,34.49
ORD-11319,2024-08-29,2024,Q3,8,August,Asia Pacific,China,Office Supplies,Paper & Notebooks,Home Office,4,71.83,287.32,144.94,142.38,49.55
ORD-12325,2024-08-29,2024,Q3,8,August,Asia Pacific,Australia,Office Supplies,Binders & Files,Consumer,7,20.46,143.22,85.33,57.89,40.42
ORD-11857,2024-08-29,2024,Q3,8,August,Latin America,Brazil,Furniture,Office Chairs,Home Office,5,649.92,3249.6,2267.33,982.27,30.23
ORD-16670,2024-08-29,2024,Q3,8,August,Asia Pacific,Japan,Office Supplies,Paper & Notebooks,Home Office,8,74.68,597.44,316.29,281.15,47.06
ORD-13763,2024-08-29,2024,Q3,8,August,Asia Pacific,Japan,Office Supplies,Pens & Pencils,Consumer,10,32.39,323.9,185.15,138.75,42.84
ORD-11179,2024-08-29,2024,Q3,8,August,Latin America,Colombia,Electronics,Smartphones,Consumer,2,1179.5,2359.0,1917.7,441.3,18.71
ORD-10378,2024-08-30,2024,Q3,8,August,Europe,Spain,Office Supplies,Paper & Notebooks,Home Office,1,37.64,37.64,20.69,16.95,45.03
ORD-19066,2024-08-30,2024,Q3,8,August,North America,Canada,Clothing,Pants,Home Office,3,192.57,577.71,265.87,311.84,53.98
ORD-10784,2024-08-30,2024,Q3,8,August,Europe,France,Furniture,Bookcases,Consumer,6,290.09,1740.54,1075.42,665.12,38.21
ORD-18360,2024-08-30,2024,Q3,8,August,Asia Pacific,Australia,Electronics,Tablets,Home Office,3,728.25,2184.75,1600.37,584.38,26.75
ORD-13587,2024-08-30,2024,Q3,8,August,Asia Pacific,Australia,Electronics,Laptops,Corporate,2,990.82,1981.64,1516.28,465.36,23.48
ORD-19433,2024-08-30,2024,Q3,8,August,Europe,United Kingdom,Furniture,Storage,Home Office,4,97.53,390.12,266.35,123.77,31.73
ORD-16432,2024-08-30,2024,Q3,8,August,Latin America,Brazil,Office Supplies,Pens & Pencils,Home Office,9,11.61,104.49,62.1,42.39,40.57
ORD-18300,2024-08-30,2024,Q3,8,August,North America,Canada,Electronics,Monitors,Corporate,1,400.94,400.94,326.33,74.61,18.61
ORD-16936,2024-08-30,2024,Q3,8,August,Europe,Spain,Electronics,Smartphones,Consumer,5,515.96,2579.8,2120.79,459.01,17.79
ORD-10747,2024-08-30,2024,Q3,8,August,Asia Pacific,Singapore,Furniture,Storage,Corporate,2,295.53,591.06,403.05,188.01,31.81
ORD-17781,2024-08-30,2024,Q3,8,August,Asia Pacific,Japan,Office Supplies,Binders & Files,Consumer,3,24.43,73.29,38.7,34.59,47.2
ORD-16513,2024-08-30,2024,Q3,8,August,Europe,France,Office Supplies,Binders & Files,Corporate,10,45.49,454.9,236.13,218.77,48.09
ORD-10018,2024-08-31,2024,Q3,8,August,Europe,France,Clothing,Pants,Corporate,4,188.63,754.52,323.47,431.05,57.13
ORD-17659,2024-08-31,2024,Q3,8,August,Europe,Spain,Clothing,Accessories,Consumer,4,63.65,254.6,104.71,149.89,58.87
ORD-10385,2024-08-31,2024,Q3,8,August,Asia Pacific,China,Electronics,Tablets,Corporate,5,790.43,3952.15,3157.39,794.76,20.11
ORD-17908,2024-08-31,2024,Q3,8,August,Latin America,Colombia,Clothing,Jackets,Consumer,1,220.15,220.15,99.56,120.59,54.78
ORD-12182,2024-08-31,2024,Q3,8,August,Latin America,Colombia,Furniture,Desks,Home Office,10,1140.7,11407.0,6958.15,4448.85,39.0
ORD-10988,2024-08-31,2024,Q3,8,August,Latin America,Argentina,Electronics,Tablets,Home Office,6,309.98,1859.88,1381.25,478.63,25.73
ORD-12455,2024-08-31,2024,Q3,8,August,North America,Canada,Electronics,Tablets,Home Office,9,610.21,5491.89,4012.57,1479.32,26.94
ORD-18885,2024-08-31,2024,Q3,8,August,Latin America,Argentina,Office Supplies,Binders & Files,Consumer,1,47.29,47.29,24.54,22.75,48.11
ORD-12876,2024-08-31,2024,Q3,8,August,Asia Pacific,Singapore,Electronics,Monitors,Home Office,4,726.67,2906.68,2135.93,770.75,26.52
ORD-18593,2024-09-01,2024,Q3,9,September,Latin America,Chile,Clothing,Shirts,Corporate,1,100.09,100.09,48.72,51.37,51.32
ORD-19852,2024-09-01,2024,Q3,9,September,Asia Pacific,China,Clothing,Pants,Home Office,5,181.14,905.7,438.6,467.1,51.57
ORD-18126,2024-09-01,2024,Q3,9,September,Europe,France,Furniture,Desks,Corporate,10,515.6,5156.0,3443.36,1712.64,33.22
ORD-16918,2024-09-01,2024,Q3,9,September,North America,Mexico,Office Supplies,Paper & Notebooks,Home Office,10,61.06,610.6,352.66,257.94,42.24
ORD-10400,2024-09-01,2024,Q3,9,September,Asia Pacific,Singapore,Office Supplies,Pens & Pencils,Consumer,9,34.42,309.78,180.26,129.52,41.81
ORD-10570,2024-09-01,2024,Q3,9,September,North America,Mexico,Clothing,Jackets,Home Office,9,107.23,965.07,440.6,524.47,54.35
ORD-12677,2024-09-01,2024,Q3,9,September,Latin America,Chile,Furniture,Bookcases,Consumer,3,234.65,703.95,453.68,250.27,35.55
ORD-12454,2024-09-01,2024,Q3,9,September,Latin America,Argentina,Office Supplies,Pens & Pencils,Home Office,9,12.63,113.67,63.3,50.37,44.31
ORD-12792,2024-09-02,2024,Q3,9,September,Asia Pacific,India,Clothing,Jackets,Consumer,4,355.26,1421.04,624.52,796.52,56.05
ORD-11171,2024-09-02,2024,Q3,9,September,Latin America,Colombia,Office Supplies,Paper & Notebooks,Consumer,2,74.88,149.76,84.55,65.21,43.54
ORD-10857,2024-09-02,2024,Q3,9,September,Europe,Spain,Electronics,Tablets,Home Office,7,706.09,4942.63,3811.64,1130.99,22.88
ORD-11115,2024-09-02,2024,Q3,9,September,North America,Canada,Clothing,Shirts,Consumer,8,95.41,763.28,370.53,392.75,51.46
ORD-14498,2024-09-02,2024,Q3,9,September,Europe,Italy,Clothing,Jackets,Consumer,8,377.92,3023.36,1232.95,1790.41,59.22
ORD-14020,2024-09-02,2024,Q3,9,September,Europe,Germany,Electronics,Tablets,Consumer,9,408.91,3680.19,2845.6,834.59,22.68
ORD-14535,2024-09-02,2024,Q3,9,September,Europe,Spain,Clothing,Pants,Home Office,8,47.58,380.64,172.98,207.66,54.56
ORD-16190,2024-09-02,2024,Q3,9,September,Europe,Spain,Furniture,Desks,Consumer,8,895.05,7160.4,4761.69,2398.71,33.5
ORD-10518,2024-09-02,2024,Q3,9,September,North America,Canada,Office Supplies,Binders & Files,Corporate,9,31.24,281.16,153.02,128.14,45.58
ORD-17087,2024-09-02,2024,Q3,9,September,North America,United States,Office Supplies,Pens & Pencils,Corporate,5,36.27,181.35,96.37,84.98,46.86
ORD-17487,2024-09-02,2024,Q3,9,September,North America,United States,Furniture,Storage,Corporate,6,370.51,2223.06,1348.13,874.93,39.36
ORD-11090,2024-09-03,2024,Q3,9,September,Europe,Germany,Furniture,Bookcases,Home Office,4,156.51,626.04,433.4,192.64,30.77
ORD-11577,2024-09-03,2024,Q3,9,September,Asia Pacific,Australia,Furniture,Storage,Corporate,7,337.16,2360.12,1536.32,823.8,34.91
ORD-13520,2024-09-03,2024,Q3,9,September,North America,Canada,Clothing,Jackets,Corporate,8,207.91,1663.28,792.91,870.37,52.33
ORD-19835,2024-09-03,2024,Q3,9,September,Europe,United Kingdom,Furniture,Storage,Corporate,5,249.25,1246.25,820.54,425.71,34.16
ORD-13306,2024-09-03,2024,Q3,9,September,Latin America,Argentina,Electronics,Smartphones,Corporate,8,479.54,3836.32,2920.39,915.93,23.88
ORD-15242,2024-09-03,2024,Q3,9,September,Asia Pacific,India,Furniture,Desks,Home Office,7,1184.09,8288.63,4979.27,3309.36,39.93
ORD-14290,2024-09-03,2024,Q3,9,September,Latin America,Argentina,Clothing,Pants,Consumer,4,191.08,764.32,332.72,431.6,56.47
ORD-15053,2024-09-04,2024,Q3,9,September,Europe,Italy,Clothing,Shirts,Corporate,4,54.42,217.68,88.69,128.99,59.26
ORD-18627,2024-09-04,2024,Q3,9,September,Latin America,Brazil,Clothing,Jackets,Consumer,7,144.13,1008.91,473.85,535.06,53.03
ORD-12608,2024-09-04,2024,Q3,9,September,Asia Pacific,China,Office Supplies,Binders & Files,Home Office,1,36.61,36.61,18.8,17.81,48.65
ORD-11981,2024-09-04,2024,Q3,9,September,North America,Canada,Electronics,Monitors,Consumer,2,412.78,825.56,663.86,161.7,19.59
ORD-12177,2024-09-04,2024,Q3,9,September,North America,United States,Electronics,Tablets,Consumer,3,401.24,1203.72,918.84,284.88,23.67
ORD-15859,2024-09-04,2024,Q3,9,September,North America,United States,Office Supplies,Paper & Notebooks,Corporate,10,42.07,420.7,216.97,203.73,48.43
ORD-14728,2024-09-04,2024,Q3,9,September,Latin America,Brazil,Office Supplies,Paper & Notebooks,Corporate,8,34.88,279.04,143.82,135.22,48.46
ORD-11404,2024-09-04,2024,Q3,9,September,Latin America,Brazil,Electronics,Tablets,Consumer,2,774.01,1548.02,1254.45,293.57,18.96
ORD-13887,2024-09-04,2024,Q3,9,September,Asia Pacific,Australia,Furniture,Bookcases,Consumer,3,437.24,1311.72,862.65,449.07,34.24
ORD-19761,2024-09-05,2024,Q3,9,September,North America,Canada,Furniture,Desks,Consumer,7,325.74,2280.18,1512.19,767.99,33.68
ORD-19413,2024-09-05,2024,Q3,9,September,Europe,United Kingdom,Clothing,Accessories,Home Office,8,65.6,524.8,221.55,303.25,57.78
ORD-13001,2024-09-05,2024,Q3,9,September,Asia Pacific,Japan,Furniture,Desks,Consumer,5,417.42,2087.1,1321.72,765.38,36.67
ORD-13350,2024-09-05,2024,Q3,9,September,Latin America,Argentina,Electronics,Headphones,Corporate,10,125.76,1257.6,934.52,323.08,25.69
ORD-14847,2024-09-05,2024,Q3,9,September,Latin America,Chile,Furniture,Office Chairs,Corporate,1,493.12,493.12,299.74,193.38,39.22
ORD-19623,2024-09-05,2024,Q3,9,September,Latin America,Argentina,Electronics,Smartphones,Home Office,6,1150.63,6903.78,5331.63,1572.15,22.77
ORD-18533,2024-09-05,2024,Q3,9,September,Asia Pacific,Australia,Office Supplies,Paper & Notebooks,Corporate,2,47.67,95.34,48.06,47.28,49.59
ORD-13886,2024-09-06,2024,Q3,9,September,Europe,Germany,Office Supplies,Printer Supplies,Home Office,9,88.95,800.55,416.46,384.09,47.98
ORD-10707,2024-09-06,2024,Q3,9,September,Europe,United Kingdom,Office Supplies,Binders & Files,Corporate,9,55.41,498.69,265.29,233.4,46.8
ORD-15896,2024-09-06,2024,Q3,9,September,Europe,United Kingdom,Furniture,Desks,Corporate,4,705.47,2821.88,1826.61,995.27,35.27
ORD-13954,2024-09-06,2024,Q3,9,September,North America,United States,Furniture,Office Chairs,Corporate,5,332.07,1660.35,1051.95,608.4,36.64
ORD-16500,2024-09-06,2024,Q3,9,September,North America,United States,Furniture,Storage,Home Office,6,134.84,809.04,505.17,303.87,37.56
ORD-16933,2024-09-06,2024,Q3,9,September,North America,Canada,Furniture,Storage,Consumer,10,349.46,3494.6,2391.31,1103.29,31.57
ORD-18807,2024-09-06,2024,Q3,9,September,Latin America,Chile,Furniture,Office Chairs,Consumer,5,428.71,2143.55,1487.82,655.73,30.59
ORD-17899,2024-09-06,2024,Q3,9,September,North America,Mexico,Furniture,Desks,Home Office,3,1026.35,3079.05,2027.37,1051.68,34.16
ORD-12453,2024-09-06,2024,Q3,9,September,North America,Mexico,Furniture,Bookcases,Corporate,9,183.3,1649.7,995.28,654.42,39.67
ORD-19304,2024-09-07,2024,Q3,9,September,Europe,Germany,Office Supplies,Printer Supplies,Consumer,9,122.57,1103.13,651.06,452.07,40.98
ORD-18307,2024-09-07,2024,Q3,9,September,North America,Canada,Furniture,Office Chairs,Consumer,1,743.7,743.7,491.09,252.61,33.97
ORD-10481,2024-09-07,2024,Q3,9,September,Latin America,Argentina,Furniture,Storage,Home Office,1,87.18,87.18,59.91,27.27,31.28
ORD-12017,2024-09-07,2024,Q3,9,September,Asia Pacific,Australia,Clothing,Jackets,Home Office,7,302.86,2120.02,876.33,1243.69,58.66
ORD-10633,2024-09-07,2024,Q3,9,September,Latin America,Argentina,Office Supplies,Binders & Files,Corporate,3,42.2,126.6,69.53,57.07,45.08
ORD-17559,2024-09-07,2024,Q3,9,September,Europe,Spain,Office Supplies,Paper & Notebooks,Home Office,4,64.89,259.56,148.74,110.82,42.7
ORD-15406,2024-09-07,2024,Q3,9,September,Asia Pacific,India,Furniture,Storage,Corporate,5,198.35,991.75,660.4,331.35,33.41
ORD-13377,2024-09-07,2024,Q3,9,September,North America,United States,Office Supplies,Paper & Notebooks,Corporate,1,58.17,58.17,30.75,27.42,47.14
ORD-16729,2024-09-07,2024,Q3,9,September,Asia Pacific,China,Electronics,Monitors,Home Office,4,288.69,1154.76,894.41,260.35,22.55
ORD-12372,2024-09-07,2024,Q3,9,September,Latin America,Chile,Furniture,Desks,Home Office,1,663.61,663.61,404.28,259.33,39.08
ORD-12992,2024-09-07,2024,Q3,9,September,Europe,Spain,Electronics,Headphones,Home Office,10,312.18,3121.8,2370.56,751.24,24.06
ORD-13232,2024-09-07,2024,Q3,9,September,Asia Pacific,Australia,Electronics,Laptops,Corporate,9,2435.14,21916.26,16473.79,5442.47,24.83
ORD-13095,2024-09-08,2024,Q3,9,September,Asia Pacific,Japan,Furniture,Office Chairs,Home Office,6,780.09,4680.54,3240.64,1439.9,30.76
ORD-12637,2024-09-08,2024,Q3,9,September,Europe,United Kingdom,Furniture,Storage,Home Office,1,172.51,172.51,117.55,54.96,31.86
ORD-11648,2024-09-08,2024,Q3,9,September,Latin America,Argentina,Furniture,Bookcases,Consumer,2,298.85,597.7,392.53,205.17,34.33
ORD-15344,2024-09-08,2024,Q3,9,September,Europe,Italy,Clothing,Accessories,Consumer,5,86.39,431.95,192.27,239.68,55.49
ORD-14749,2024-09-08,2024,Q3,9,September,Europe,France,Office Supplies,Paper & Notebooks,Home Office,1,61.46,61.46,31.86,29.6,48.16
ORD-19010,2024-09-09,2024,Q3,9,September,Asia Pacific,China,Furniture,Storage,Corporate,7,271.93,1903.51,1214.81,688.7,36.18
ORD-16271,2024-09-09,2024,Q3,9,September,Latin America,Brazil,Furniture,Bookcases,Corporate,6,125.8,754.8,517.06,237.74,31.5
ORD-12722,2024-09-09,2024,Q3,9,September,Latin America,Brazil,Office Supplies,Pens & Pencils,Home Office,8,29.29,234.32,133.85,100.47,42.88
ORD-14915,2024-09-09,2024,Q3,9,September,Asia Pacific,Japan,Electronics,Tablets,Consumer,9,301.63,2714.67,2165.11,549.56,20.24
ORD-19315,2024-09-09,2024,Q3,9,September,North America,Canada,Clothing,Shirts,Home Office,8,129.91,1039.28,416.62,622.66,59.91
ORD-12186,2024-09-09,2024,Q3,9,September,North America,Mexico,Electronics,Laptops,Corporate,9,1038.48,9346.32,7323.53,2022.79,21.64
ORD-12305,2024-09-09,2024,Q3,9,September,Latin America,Argentina,Electronics,Tablets,Home Office,7,796.33,5574.31,4524.14,1050.17,18.84
ORD-11419,2024-09-09,2024,Q3,9,September,Latin America,Brazil,Clothing,Accessories,Consumer,10,36.24,362.4,159.96,202.44,55.86
ORD-18247,2024-09-09,2024,Q3,9,September,Asia Pacific,China,Furniture,Storage,Corporate,1,352.44,352.44,234.35,118.09,33.51
ORD-18054,2024-09-09,2024,Q3,9,September,North America,United States,Clothing,Pants,Consumer,10,49.14,491.4,204.09,287.31,58.47
ORD-18963,2024-09-09,2024,Q3,9,September,North America,United States,Clothing,Jackets,Corporate,4,99.75,399.0,189.94,209.06,52.4
ORD-18791,2024-09-09,2024,Q3,9,September,Asia Pacific,Singapore,Electronics,Tablets,Home Office,7,573.64,4015.48,3055.12,960.36,23.92
ORD-15439,2024-09-10,2024,Q3,9,September,Europe,Germany,Electronics,Smartphones,Home Office,4,1144.84,4579.36,3566.59,1012.77,22.12
ORD-14217,2024-09-10,2024,Q3,9,September,Europe,Italy,Office Supplies,Printer Supplies,Home Office,3,62.61,187.83,108.77,79.06,42.09
ORD-11644,2024-09-10,2024,Q3,9,September,Europe,United Kingdom,Clothing,Accessories,Home Office,2,55.69,111.38,53.77,57.61,51.72
ORD-10373,2024-09-10,2024,Q3,9,September,Europe,Germany,Electronics,Smartphones,Corporate,5,536.67,2683.35,1965.0,718.35,26.77
ORD-12749,2024-09-10,2024,Q3,9,September,North America,United States,Office Supplies,Paper & Notebooks,Consumer,10,27.93,279.3,151.76,127.54,45.66
ORD-11570,2024-09-10,2024,Q3,9,September,Asia Pacific,India,Office Supplies,Printer Supplies,Consumer,4,60.75,243.0,140.26,102.74,42.28
ORD-17059,2024-09-10,2024,Q3,9,September,North America,Canada,Clothing,Pants,Consumer,3,180.79,542.37,226.95,315.42,58.16
ORD-19442,2024-09-10,2024,Q3,9,September,North America,Canada,Clothing,Jackets,Consumer,6,192.33,1153.98,486.38,667.6,57.85
ORD-16935,2024-09-10,2024,Q3,9,September,North America,United States,Clothing,Shirts,Home Office,2,75.95,151.9,70.08,81.82,53.86
ORD-15151,2024-09-10,2024,Q3,9,September,Latin America,Argentina,Furniture,Office Chairs,Corporate,5,246.88,1234.4,762.28,472.12,38.25
ORD-18177,2024-09-11,2024,Q3,9,September,North America,Mexico,Office Supplies,Binders & Files,Corporate,8,33.76,270.08,156.93,113.15,41.89
ORD-19751,2024-09-11,2024,Q3,9,September,North America,United States,Electronics,Monitors,Home Office,8,672.51,5380.08,4160.93,1219.15,22.66
ORD-13343,2024-09-11,2024,Q3,9,September,Asia Pacific,Singapore,Office Supplies,Pens & Pencils,Consumer,1,33.31,33.31,18.51,14.8,44.43
ORD-19293,2024-09-11,2024,Q3,9,September,North America,Canada,Electronics,Smartphones,Consumer,9,415.16,3736.44,3090.32,646.12,17.29
ORD-18628,2024-09-11,2024,Q3,9,September,Europe,United Kingdom,Office Supplies,Binders & Files,Home Office,6,20.4,122.4,66.67,55.73,45.53
ORD-12448,2024-09-11,2024,Q3,9,September,Europe,Spain,Electronics,Smartphones,Consumer,6,478.16,2868.96,2293.19,575.77,20.07
ORD-16857,2024-09-11,2024,Q3,9,September,Europe,Spain,Office Supplies,Printer Supplies,Corporate,10,68.91,689.1,359.56,329.54,47.82
ORD-16403,2024-09-11,2024,Q3,9,September,Latin America,Argentina,Office Supplies,Binders & Files,Home Office,7,41.12,287.84,167.37,120.47,41.85
ORD-15948,2024-09-11,2024,Q3,9,September,Latin America,Colombia,Electronics,Tablets,Consumer,9,827.95,7451.55,5535.51,1916.04,25.71
ORD-13368,2024-09-11,2024,Q3,9,September,Latin America,Brazil,Furniture,Office Chairs,Consumer,7,251.1,1757.7,1184.37,573.33,32.62
ORD-10418,2024-09-11,2024,Q3,9,September,Asia Pacific,Australia,Electronics,Laptops,Home Office,2,1941.78,3883.56,2898.99,984.57,25.35
ORD-12896,2024-09-11,2024,Q3,9,September,Latin America,Argentina,Electronics,Monitors,Consumer,8,236.89,1895.12,1400.99,494.13,26.07
ORD-16350,2024-09-11,2024,Q3,9,September,Latin America,Brazil,Clothing,Jackets,Consumer,2,330.75,661.5,323.97,337.53,51.02
ORD-13710,2024-09-11,2024,Q3,9,September,Asia Pacific,Japan,Office Supplies,Binders & Files,Corporate,2,24.89,49.78,29.79,19.99,40.16
ORD-15258,2024-09-11,2024,Q3,9,September,Latin America,Chile,Office Supplies,Binders & Files,Consumer,1,38.56,38.56,21.06,17.5,45.38
ORD-10026,2024-09-12,2024,Q3,9,September,Europe,Spain,Electronics,Smartphones,Corporate,7,703.18,4922.26,3954.94,967.32,19.65
ORD-16475,2024-09-12,2024,Q3,9,September,North America,Mexico,Furniture,Desks,Corporate,10,1082.55,10825.5,6664.29,4161.21,38.44
